Timestamp(Standard),CH0:Temperature(degC),CH1:Depth(dbar)
2024-01-09 23:04:26,27.770,49.007
2024-01-09 23:05:26,27.788,49.086
2024-01-09 23:06:26,27.838,49.208
2024-01-09 23:07:26,27.969,48.726
2024-01-09 23:08:26,28.018,48.369
2024-01-09 23:09:26,28.045,47.954
2024-01-09 23:10:26,28.125,47.023
2024-01-09 23:11:26,28.198,46.536
2024-01-09 23:12:26,28.322,45.814
2024-01-09 23:13:26,28.359,45.315
2024-01-09 23:14:26,28.367,44.768
2024-01-09 23:15:26,28.396,43.892
2024-01-09 23:16:26,28.459,43.479
2024-01-09 23:17:25,28.466,43.058
2024-01-09 23:18:25,28.476,42.418
2024-01-09 23:19:25,28.485,41.925
2024-01-09 23:20:25,28.484,41.771
2024-01-09 23:21:25,28.482,41.312
2024-01-09 23:22:25,28.517,41.110
2024-01-09 23:23:25,28.546,40.935
2024-01-09 23:24:25,28.492,40.651
2024-01-09 23:25:25,28.510,40.423
2024-01-09 23:26:25,28.541,40.155
2024-01-09 23:27:25,28.547,39.592
2024-01-09 23:28:25,28.566,39.154
2024-01-09 23:29:25,28.580,38.646
2024-01-09 23:30:25,28.612,38.097
2024-01-09 23:31:25,28.585,37.553
2024-01-09 23:32:25,28.572,37.394
2024-01-09 23:33:24,28.569,37.160
2024-01-09 23:34:24,28.555,36.927
2024-01-09 23:35:24,28.524,36.891
2024-01-09 23:36:24,28.460,37.003
2024-01-09 23:37:24,28.516,36.858
2024-01-09 23:38:24,28.551,36.994
2024-01-09 23:39:24,28.451,37.178
2024-01-09 23:40:24,28.407,37.298
2024-01-09 23:41:24,28.554,37.163
2024-01-09 23:42:24,28.577,37.280
2024-01-09 23:43:24,28.584,37.407
2024-01-09 23:44:24,28.546,37.400
2024-01-09 23:45:24,28.579,36.999
2024-01-09 23:46:24,28.589,37.190
2024-01-09 23:47:24,28.581,37.188
2024-01-09 23:48:24,28.576,37.352
2024-01-09 23:49:24,28.573,37.730
2024-01-09 23:50:24,28.580,37.765
2024-01-09 23:51:24,28.586,38.020
2024-01-09 23:52:24,28.601,37.665
2024-01-09 23:53:24,28.640,37.272
2024-01-09 23:54:24,28.667,37.069
2024-01-09 23:55:24,28.666,36.834
2024-01-09 23:56:24,28.665,36.613
2024-01-09 23:57:24,28.664,36.269
2024-01-09 23:58:23,28.665,36.335
2024-01-09 23:59:23,28.668,35.926
2024-01-10 00:00:23,28.667,35.788
2024-01-10 00:01:22,28.644,35.594
2024-01-10 00:02:22,28.648,35.587
2024-01-10 00:03:22,28.632,35.507
2024-01-10 00:04:22,28.665,35.239
2024-01-10 00:05:22,28.662,35.025
2024-01-10 00:06:22,28.648,34.298
2024-01-10 00:07:22,28.662,34.227
2024-01-10 00:08:21,28.658,34.175
2024-01-10 00:09:21,28.667,33.542
2024-01-10 00:10:21,28.651,33.511
2024-01-10 00:11:21,28.657,33.482
2024-01-10 00:12:21,28.659,33.375
2024-01-10 00:13:21,28.664,33.233
2024-01-10 00:14:21,28.662,33.137
2024-01-10 00:15:21,28.645,33.074
2024-01-10 00:16:21,28.653,33.171
2024-01-10 00:17:21,28.660,32.814
2024-01-10 00:18:21,28.670,32.709
2024-01-10 00:19:21,28.666,32.726
2024-01-10 00:20:21,28.667,32.650
2024-01-10 00:21:21,28.666,32.546
2024-01-10 00:22:21,28.666,32.256
2024-01-10 00:23:21,28.653,32.032
2024-01-10 00:24:21,28.651,32.070
2024-01-10 00:25:21,28.665,31.890
2024-01-10 00:26:21,28.669,31.828
2024-01-10 00:27:21,28.668,31.740
2024-01-10 00:28:21,28.668,31.364
2024-01-10 00:29:21,28.667,31.285
2024-01-10 00:30:20,28.665,31.160
2024-01-10 00:31:20,28.660,31.046
2024-01-10 00:32:20,28.663,30.753
2024-01-10 00:33:20,28.653,30.674
2024-01-10 00:34:20,28.640,30.612
2024-01-10 00:35:20,28.636,30.395
2024-01-10 00:36:20,28.667,30.173
2024-01-10 00:37:19,28.658,30.127
2024-01-10 00:38:19,28.661,30.166
2024-01-10 00:39:19,28.663,30.022
2024-01-10 00:40:19,28.662,29.790
2024-01-10 00:41:19,28.662,29.887
2024-01-10 00:42:19,28.653,29.853
2024-01-10 00:43:19,28.663,29.777
2024-01-10 00:44:19,28.662,29.678
2024-01-10 00:45:19,28.658,29.680
2024-01-10 00:46:19,28.662,29.692
2024-01-10 00:47:19,28.667,29.711
2024-01-10 00:48:19,28.667,29.736
2024-01-10 00:49:19,28.665,30.003
2024-01-10 00:50:19,28.665,29.795
2024-01-10 00:51:19,28.666,29.987
2024-01-10 00:52:19,28.664,30.017
